REL_NUM_COMP_ALUNOS;ID_MOD_ATIV_COMPLEMENTAR;IDADE_MESES;TP_SEXO;TP_COR_RACA_PRETA;ID_ZONA_RESIDENCIAL;ID_N_T_E_P;EVADIU;filter_$
86;1;192;0;0;1;1;0;0
86;1;193;1;0;1;1;0;0
86;1;200;0;0;1;1;0;1
86;1;181;1;0;1;1;0;0
44;1;239;0;0;1;1;1;0
44;1;429;0;0;1;1;1;0
44;1;550;0;0;1;1;1;1
44;1;260;0;0;1;1;0;1
44;1;222;1;0;1;1;0;0
86;1;198;0;0;1;1;0;0
86;1;227;1;0;1;1;0;0
86;1;195;1;0;1;1;0;0
86;1;210;1;0;1;1;1;0
86;1;195;1;0;1;1;0;0
86;1;206;1;0;1;1;0;0
64;0;228;1;0;1;1;0;1
86;1;205;1;0;1;1;0;0
64;0;220;1;0;1;1;0;0
86;1;205;1;0;1;1;0;0
64;0;214;0;0;1;1;0;0
86;1;202;1;0;1;1;0;1
86;1;197;1;0;1;1;0;1
52;0;221;1;0;1;1;1;0
52;0;231;1;0;1;1;1;0
52;0;219;0;0;1;1;0;0
52;0;218;0;0;1;1;0;0
59;1;190;0;0;1;1;0;0
75;1;200;0;0;1;1;0;0
75;1;193;0;0;1;1;0;0
75;1;182;1;0;1;1;0;0
75;1;188;0;0;1;1;0;0
75;1;192;0;0;1;1;1;0
75;1;206;0;0;1;1;0;1
75;1;208;1;0;1;1;1;0
75;1;211;1;0;1;1;0;0
202;0;181;1;0;1;1;0;0
140;0;202;0;0;1;1;0;0
140;0;210;0;0;1;1;0;1
140;0;188;1;0;1;1;0;0
140;0;199;0;0;1;1;0;0
202;0;220;1;0;1;1;0;0
202;0;195;0;0;1;1;0;0
140;0;201;0;0;1;1;1;0
140;0;194;0;0;1;1;0;0
140;0;214;0;0;1;1;0;0
202;0;191;0;0;1;1;0;0
140;0;183;0;0;1;1;1;0
202;0;180;1;0;1;1;0;0
140;0;229;0;0;1;1;1;0
69;1;194;1;0;1;1;1;0
202;0;204;0;0;1;1;0;0
69;1;198;0;0;1;1;0;0
202;0;193;0;0;1;1;0;0
140;0;201;0;0;1;1;0;1
69;1;202;0;0;1;1;0;0
140;0;221;1;0;1;1;0;0
140;0;203;0;0;1;1;0;0
140;0;200;1;0;1;1;0;0
56;1;242;0;0;1;1;0;1
50;1;194;0;0;1;1;0;1
50;1;198;0;0;1;1;0;0
50;1;188;1;0;1;1;0;0
50;1;232;1;0;1;1;0;0
50;1;190;0;0;1;1;0;0
50;1;164;1;0;1;1;0;0
56;1;210;1;0;1;1;0;0
56;1;192;1;0;1;1;1;0
50;1;195;0;0;1;1;0;0
56;1;188;0;0;1;1;0;0
56;1;204;1;0;1;1;0;0
56;1;220;0;0;1;1;0;0
131;0;202;0;0;1;1;0;0
131;0;206;1;0;1;1;0;1
131;0;201;0;1;1;1;0;1
98;1;216;1;0;1;1;1;0
167;0;202;0;0;0;1;1;0
98;1;187;1;0;1;1;0;0
98;1;195;1;0;1;1;0;0
167;0;212;0;0;1;0;0;0
167;0;207;0;0;1;0;0;0
167;0;226;1;0;1;0;0;0
81;0;229;1;0;1;1;0;0
81;0;234;0;1;1;1;0;0
81;0;479;1;0;1;1;1;0
81;0;381;1;0;1;1;1;0
81;0;220;0;0;1;1;0;0
81;0;239;1;0;1;1;1;0
81;0;207;0;1;1;1;0;0
81;0;201;0;0;1;1;0;0
131;0;197;0;0;1;1;0;1
131;0;196;1;0;1;1;0;0
131;0;195;0;0;1;1;0;0
131;0;212;0;0;1;1;0;1
131;0;196;1;0;1;1;0;1
131;0;206;0;0;1;1;0;0
131;0;193;0;0;1;1;0;0
167;0;211;1;0;1;0;0;0
167;0;207;0;0;1;0;0;0
40;1;202;0;0;1;1;0;0
40;1;184;0;0;1;1;0;0
40;1;188;0;0;1;1;0;0
40;1;183;1;0;1;1;0;0
40;1;187;0;0;0;1;0;0
40;1;191;0;0;1;1;0;0
40;1;198;1;0;1;1;0;1
40;1;202;0;0;1;1;0;0
582;0;201;0;1;1;1;0;0
40;1;182;1;0;1;1;0;0
40;1;193;1;0;1;1;0;0
40;1;204;1;0;1;1;0;1
40;1;190;0;0;1;1;0;0
131;0;202;1;0;1;1;0;1
40;1;204;0;0;1;1;0;0
40;1;189;0;0;1;1;1;0
582;0;182;1;0;1;1;0;0
40;1;192;0;0;1;1;1;0
131;0;216;0;0;1;1;0;0
40;1;191;1;0;1;1;0;0
40;1;192;0;0;1;1;0;0
131;0;197;0;0;1;1;0;0
40;1;190;1;0;1;1;0;1
40;1;186;1;0;1;1;0;0
582;0;185;1;0;1;1;0;0
582;0;173;0;0;1;1;0;0
40;1;183;1;0;1;1;0;1
40;1;184;0;0;1;1;1;1
60;1;177;0;0;1;1;0;0
582;0;188;1;0;1;1;0;0
60;1;178;1;0;1;1;0;0
60;1;196;1;0;1;1;0;1
126;0;223;0;1;1;1;0;0
60;1;184;0;0;1;1;0;0
60;1;181;0;0;1;1;0;0
60;1;186;0;0;1;1;0;0
60;1;180;0;0;1;1;0;1
60;1;184;1;0;1;1;0;0
134;0;189;0;0;1;1;1;0
134;0;228;0;0;1;1;1;0
134;0;403;0;0;1;1;1;0
134;0;266;0;0;1;1;1;0
134;0;614;0;0;1;1;1;0
24;1;235;0;0;1;1;0;0
851;1;200;1;0;1;1;1;0
24;1;190;0;1;1;1;0;0
24;1;192;0;0;1;1;1;0
66;0;184;0;0;1;1;0;0
66;0;205;0;0;1;1;1;0
66;0;193;1;0;1;1;0;0
66;0;214;1;0;1;1;0;0
66;0;188;0;0;1;1;0;1
66;0;186;1;1;1;1;0;0
66;0;217;0;0;1;1;0;0
851;1;203;0;0;1;1;0;1
851;1;203;1;0;1;1;0;0
851;1;181;1;0;1;1;0;0
134;0;209;1;0;1;1;0;0
134;0;182;0;0;1;1;0;0
51;1;216;0;0;1;1;0;0
51;1;211;0;0;1;1;1;0
51;1;230;0;0;1;1;0;0
65;0;201;1;0;1;1;0;0
79;1;227;1;0;1;1;0;0
79;1;190;0;0;1;1;0;0
45;1;190;0;0;1;1;0;0
45;1;189;0;0;1;1;0;0
45;1;203;1;1;1;1;1;0
65;0;253;1;0;1;1;1;0
65;0;191;1;0;1;1;0;0
65;0;204;0;0;1;1;0;0
63;0;196;0;0;1;1;1;0
63;0;197;0;0;1;1;0;0
45;1;225;0;0;1;1;1;0
18;1;199;0;0;1;1;0;0
18;1;200;1;0;1;1;0;0
18;1;175;0;0;1;1;0;0
18;1;209;1;0;1;1;0;0
18;1;197;1;0;0;1;0;0
18;1;214;1;0;1;1;0;0
18;1;202;1;0;1;1;0;0
100;1;184;1;0;1;1;0;0
100;1;188;0;0;1;1;0;1
100;1;199;0;1;1;1;0;0
100;1;185;0;0;1;1;1;0
100;1;195;0;0;1;1;0;0
100;1;190;1;0;1;1;0;0
100;1;191;1;0;1;1;0;0
81;0;192;0;0;1;1;0;0
81;0;178;1;0;1;1;0;0
81;0;178;1;0;1;1;0;0
100;1;185;1;0;1;1;0;0
100;1;212;1;0;1;1;0;0
100;1;228;1;0;1;1;0;1
100;1;190;1;0;1;1;0;0
100;1;200;1;0;1;1;0;0
81;0;190;0;0;1;1;0;0
81;0;200;0;0;1;1;0;1
54;1;222;0;0;1;1;0;0
81;0;207;0;0;1;1;0;0
54;1;218;0;0;1;1;0;0
54;1;251;0;0;1;1;1;0
54;1;192;1;0;1;1;0;0
54;1;197;0;0;1;1;0;0
54;1;226;0;0;1;1;0;0
54;1;245;1;0;1;1;1;0
54;1;224;0;0;1;1;1;0
54;1;230;1;0;1;1;1;0
81;0;194;1;0;1;1;0;1
81;0;186;1;0;1;1;0;0
1838;0;210;1;0;1;1;1;0
1838;0;218;1;0;1;1;1;0
1838;0;213;0;0;1;1;1;0
35;0;199;0;0;1;1;0;1
1838;0;232;1;0;1;1;0;0
57;0;192;1;0;1;1;0;0
57;0;202;1;0;1;1;0;1
1838;0;212;0;0;1;1;0;0
1838;0;424;0;0;1;1;1;0
57;0;191;0;0;1;1;1;0
1838;0;235;1;0;1;1;1;0
57;0;288;1;0;1;1;1;0
57;0;198;0;0;1;1;0;0
57;0;221;1;0;1;1;0;0
1838;0;190;0;0;1;1;0;0
1838;0;234;1;0;1;1;0;0
138;0;219;0;0;1;1;0;0
138;0;187;1;0;1;1;0;0
138;0;304;0;0;1;1;0;0
138;0;198;0;0;1;1;0;0
138;0;188;1;0;1;1;0;0
138;0;190;1;0;1;1;0;0
138;0;189;0;0;1;1;0;0
138;0;199;1;1;1;1;0;1
138;0;201;1;0;1;1;0;0
164;1;190;1;0;1;1;1;0
31;0;183;0;0;1;1;0;1
31;0;192;0;0;1;1;1;1
31;0;183;0;0;1;1;0;0
31;0;217;0;0;1;1;0;0
31;0;212;1;0;1;1;0;0
164;1;237;1;0;1;1;0;0
164;1;195;0;0;1;1;0;1
61;1;213;1;0;1;1;0;0
164;1;195;0;0;1;1;0;0
164;1;190;0;0;1;1;0;0
164;1;196;0;0;1;1;0;0
61;1;196;1;0;1;1;0;1
61;1;209;1;0;1;1;0;0
61;1;207;0;0;1;1;0;0
164;1;262;0;0;1;1;0;0
87;1;259;1;0;1;1;1;0
164;1;191;0;0;1;1;0;1
61;1;221;1;0;1;1;0;0
164;1;208;1;0;1;1;0;0
87;1;240;1;0;0;1;1;0
61;1;201;1;0;1;1;0;0
87;1;213;1;0;1;1;0;0
164;1;195;0;0;1;1;1;0
164;1;187;0;0;1;1;0;0
164;1;205;0;0;1;1;1;0
164;1;180;0;0;1;1;0;1
164;1;192;0;0;1;1;0;0
87;1;219;1;0;1;1;0;0
87;1;213;0;0;1;1;1;1
12;1;208;0;0;1;1;0;0
147;1;182;1;0;1;1;0;0
12;1;209;0;0;1;1;0;0
147;1;210;1;0;1;1;0;0
52;0;197;1;0;1;1;0;0
52;0;243;0;0;1;1;0;0
33;0;186;0;0;0;0;0;1
33;0;211;0;0;0;0;1;0
52;0;185;0;0;1;1;0;0
165;0;201;1;0;1;1;0;0
33;0;212;0;0;0;0;0;0
48;0;192;1;0;1;1;0;0
48;0;211;0;0;1;1;0;0
39;1;209;1;0;1;1;0;0
39;1;390;0;0;1;1;1;0
39;1;200;0;0;1;1;0;1
39;1;200;1;0;1;1;1;0
39;1;397;0;0;1;1;1;0
39;1;224;1;0;1;1;0;0
39;1;337;0;0;1;1;1;0
39;1;453;0;0;1;1;0;0
60;0;274;1;0;1;1;1;0
60;0;246;0;0;1;1;0;0
60;0;203;1;0;1;1;1;0
47;1;248;1;0;1;1;1;0
47;1;231;1;0;1;1;1;0
47;1;210;0;0;1;1;0;0
99;0;203;1;0;1;1;0;0
99;0;182;0;0;1;1;0;0
47;1;200;1;0;1;1;0;0
99;0;199;0;0;1;1;1;1
56;1;203;0;0;1;1;0;0
56;1;229;1;0;1;1;0;0
56;1;207;0;0;1;1;1;0
56;1;216;0;0;1;1;1;0
56;1;212;0;0;1;1;1;0
56;1;206;0;0;1;1;0;0
56;1;190;0;0;1;1;0;0
116;1;183;0;0;1;1;0;0
116;1;203;0;0;1;1;1;0
116;1;207;1;0;1;1;0;0
116;1;199;1;0;1;1;0;0
116;1;278;0;0;1;1;0;1
216;0;232;0;0;0;1;0;0
216;0;185;1;0;1;1;0;0
216;0;197;0;0;1;1;0;0
216;0;203;1;0;1;1;0;0
216;0;199;0;0;1;1;0;0
216;0;221;0;0;1;1;0;0
216;0;188;0;0;1;1;0;0
216;0;211;0;0;1;1;0;0
216;0;201;0;0;1;1;0;0
216;0;197;0;0;1;1;0;0
216;0;193;0;0;1;1;1;0
216;0;263;1;0;1;1;1;0
216;0;238;1;0;1;1;0;0
216;0;210;1;0;1;1;0;0
216;0;215;1;0;1;1;1;0
216;0;190;1;0;1;1;0;1
216;0;187;1;0;1;1;1;0
216;0;186;1;0;1;1;0;0
216;0;198;0;0;1;1;0;0
216;0;189;0;0;1;1;0;0
216;0;214;1;0;1;1;0;0
216;0;200;1;0;1;1;0;0
216;0;204;1;0;1;1;0;0
216;0;188;0;0;1;1;0;0
216;0;213;1;0;1;1;1;0
216;0;211;0;0;1;1;0;0
96;1;219;0;0;1;1;0;0
150;1;280;0;0;1;1;0;0
150;1;295;1;0;1;1;0;0
110;0;179;0;0;1;1;0;0
803;1;201;1;0;1;1;0;0
146;0;179;0;0;1;1;0;0
146;0;198;0;0;1;1;0;0
146;0;187;1;0;1;1;1;0
110;0;191;0;0;1;1;0;0
110;0;192;1;0;1;1;0;0
99;0;194;1;0;1;1;0;0
99;0;190;1;0;1;1;0;0
803;1;188;1;0;1;1;0;0
146;0;179;1;0;1;1;0;0
99;0;197;1;0;1;1;0;0
146;0;198;1;0;1;1;0;1
99;0;191;1;0;1;1;0;0
99;0;200;1;0;1;1;0;0
803;1;185;0;0;1;1;0;0
803;1;182;1;0;1;1;0;1
803;1;186;1;0;1;1;0;0
803;1;200;1;0;1;1;0;0
99;0;195;1;0;1;1;0;0
803;1;176;0;0;1;1;0;0
803;1;187;1;0;1;1;0;0
803;1;210;1;0;1;1;0;0
84;0;238;1;0;1;1;0;0
84;0;234;1;0;1;1;1;0
110;0;189;1;0;1;1;0;1
84;0;214;1;0;1;1;0;0
146;0;188;0;0;1;1;1;0
36;1;214;0;0;1;1;0;0
36;1;186;1;0;1;1;0;1
36;1;195;1;0;1;1;0;0
49;1;221;1;1;1;1;0;1
49;1;201;0;0;1;1;0;0
49;1;198;0;0;1;1;0;0
49;1;193;0;0;1;1;0;0
49;1;196;1;0;1;1;0;0
49;1;175;1;0;1;1;0;1
1469;0;180;0;0;1;1;0;0
90;1;250;1;0;1;1;0;0
90;1;222;0;0;1;1;1;0
90;1;315;1;0;1;1;0;0
90;1;231;1;0;1;1;0;0
90;1;233;1;0;1;1;0;0
90;1;235;0;0;1;1;1;0
90;1;472;1;0;1;1;1;0
90;1;192;0;0;1;1;0;1
90;1;173;0;0;1;1;0;0
90;1;195;0;0;1;1;1;1
90;1;211;1;0;1;1;0;0
90;1;216;1;0;1;1;1;0
90;1;228;0;0;1;1;0;0
505;1;177;1;0;1;1;0;0
505;1;180;1;0;1;1;0;0
505;1;182;0;1;1;1;0;0
86;1;193;1;1;1;1;0;0
86;1;191;0;0;1;1;0;0
86;1;225;1;0;1;1;0;0
890;0;188;0;0;1;1;0;0
890;0;201;1;0;1;1;0;1
890;0;192;1;0;1;1;0;0
890;0;195;0;0;1;1;0;0
86;1;241;1;0;1;1;0;1
86;1;187;0;0;1;1;1;0
890;0;198;1;0;1;1;0;0
890;0;219;0;0;1;1;0;1
64;0;232;0;0;1;1;1;0
86;1;189;0;0;1;1;0;0
86;1;191;0;0;1;1;0;0
890;0;196;1;0;1;1;0;0
52;0;235;1;0;1;1;0;0
52;0;200;1;0;1;1;0;0
59;1;375;0;0;1;1;0;0
59;1;257;1;0;1;1;1;0
59;1;250;1;0;1;1;1;0
52;0;200;0;0;1;1;0;0
52;0;239;0;0;1;1;0;1
52;0;222;1;0;1;1;0;1
52;0;206;1;0;1;1;1;0
59;1;318;1;0;1;1;0;0
59;1;217;1;0;1;1;0;0
52;0;195;1;0;1;1;0;0
890;0;212;1;0;1;1;1;0
890;0;230;1;0;1;1;0;0
890;0;220;1;0;1;1;0;0
202;0;194;0;0;1;1;1;0
202;0;184;0;0;1;1;0;1
202;0;188;1;0;1;1;1;0
50;1;199;0;0;1;1;1;0
261;1;201;1;0;1;0;0;0
261;1;219;1;0;1;0;0;0
56;1;224;1;0;1;1;1;0
56;1;193;0;0;1;1;0;0
261;1;200;1;0;1;1;1;0
261;1;189;0;0;1;0;0;0
50;1;195;0;0;1;1;0;0
50;1;210;1;0;1;1;0;0
50;1;208;1;0;1;1;0;0
56;1;188;0;0;1;1;0;0
56;1;191;1;0;1;1;0;0
56;1;183;1;0;1;1;0;0
56;1;214;0;0;1;1;0;0
167;0;189;1;0;1;1;0;0
167;0;186;0;0;1;1;0;0
81;0;233;1;0;1;1;1;0
81;0;228;0;0;1;1;0;0
81;0;231;1;0;1;1;0;0
167;0;195;1;0;1;1;0;0
167;0;185;0;0;1;1;0;0
167;0;209;1;0;1;0;0;0
167;0;188;1;0;1;0;1;0
167;0;189;0;0;1;0;0;0
167;0;223;1;0;1;1;0;0
94;1;228;1;0;1;1;0;0
167;0;181;1;0;1;0;0;0
89;0;143;0;0;1;0;0;0
167;0;186;0;0;1;0;0;0
167;0;183;0;0;1;0;0;0
167;0;188;0;0;1;0;0;0
167;0;185;0;0;1;0;0;0
582;0;200;1;0;1;1;1;1
582;0;231;1;0;1;1;0;0
582;0;198;0;0;1;1;0;0
81;0;215;0;0;1;1;0;0
582;0;229;0;0;1;1;0;0
582;0;181;0;0;1;1;0;0
18;1;189;1;0;1;1;0;0
18;1;199;0;0;1;1;0;0
18;1;190;0;0;1;1;0;0
18;1;185;1;0;1;1;0;0
18;1;198;1;0;1;1;0;0
18;1;181;1;0;1;1;0;1
18;1;232;1;0;1;1;0;0
126;0;383;1;0;1;1;0;0
126;0;233;1;0;1;1;0;1
39;1;200;0;0;1;1;1;0
39;1;195;0;0;1;1;0;0
39;1;194;1;0;1;1;0;0
126;0;204;1;0;1;1;0;1
126;0;212;0;0;1;1;0;0
126;0;187;0;0;1;1;0;0
126;0;189;1;0;1;1;0;0
43;0;184;0;0;1;1;0;0
39;1;205;0;0;1;1;0;0
39;1;199;0;1;1;1;1;0
39;1;197;0;0;1;1;0;0
41;0;197;0;0;1;1;0;0
41;0;195;0;0;1;1;0;1
41;0;192;0;0;1;1;1;0
43;0;214;0;0;1;1;0;1
43;0;193;0;0;1;1;0;1
43;0;199;1;0;1;1;0;0
41;0;221;1;0;1;1;0;0
41;0;259;1;0;1;1;1;0
41;0;268;1;0;1;1;1;0
41;0;249;0;0;1;1;1;1
41;0;311;1;0;1;1;1;0
121;0;199;1;0;1;1;0;0
41;0;195;0;0;1;1;1;0
121;0;186;0;0;1;1;0;0
41;0;192;0;0;1;1;1;0
121;0;169;0;0;1;1;0;1
319;1;228;0;0;1;1;1;0
319;1;209;0;0;1;1;0;0
38;0;184;0;0;1;1;0;0
38;0;203;0;0;1;1;0;0
121;0;186;0;0;1;1;0;0
121;0;192;1;0;1;1;0;0
121;0;214;1;0;1;1;1;0
38;0;195;1;0;1;1;0;0
38;0;191;0;0;1;1;0;0
47;0;272;1;0;1;1;1;0
47;0;216;0;0;1;1;1;1
47;0;216;1;0;1;1;1;0
47;0;288;0;0;1;1;0;1
50;1;209;0;0;1;1;1;0
50;1;289;0;0;1;1;1;0
50;1;352;0;0;1;1;0;0
50;1;408;0;0;1;1;1;0
50;1;190;0;0;1;1;0;0
50;1;214;0;0;1;1;1;0
50;1;567;1;0;1;1;1;0
63;1;249;1;0;1;1;0;0
63;1;232;0;0;1;1;0;0
63;1;208;1;0;1;1;0;0
125;1;219;1;0;1;1;0;0
125;1;201;1;0;1;1;0;0
121;0;209;0;0;1;1;0;0
121;0;224;0;0;1;1;0;0
121;0;233;1;0;1;1;0;0
50;1;211;0;0;1;1;1;0
50;1;224;0;0;1;1;1;1
121;0;219;1;0;1;1;0;1
121;0;185;0;0;1;1;0;0
121;0;271;0;0;1;1;0;0
63;1;193;1;0;1;1;0;0
63;1;192;0;0;1;1;0;0
50;1;211;0;0;1;1;0;0
50;1;189;0;0;1;1;1;0
50;1;212;1;0;1;1;0;0
50;1;200;0;0;1;1;0;0
129;0;284;1;0;1;1;1;0
125;1;215;0;0;1;1;0;0
26;0;191;0;0;1;1;0;0
68;0;185;0;0;1;1;0;0
68;0;250;0;0;1;1;0;0
68;0;189;0;0;1;1;0;0
26;0;213;1;0;1;1;0;0
26;0;199;0;0;1;1;0;0
68;0;213;0;0;1;1;0;0
129;0;245;0;0;1;1;0;0
26;0;181;0;0;1;1;0;0
188;0;182;0;0;1;1;0;0
188;0;183;0;0;1;1;0;0
188;0;202;0;0;1;1;1;0
188;0;192;0;0;1;1;0;0
44;1;197;0;0;1;1;0;0
188;0;203;1;0;1;1;0;0
44;1;195;0;1;1;1;0;0
129;0;209;0;0;1;1;0;0
44;1;206;0;0;1;1;1;0
91;0;415;1;0;1;1;0;0
91;0;245;1;0;1;1;1;0
91;0;285;1;0;1;1;1;1
91;0;246;1;0;1;1;0;0
91;0;239;1;0;1;1;0;0
91;0;426;0;0;1;1;0;0
91;0;214;0;0;1;1;0;0
91;0;287;0;0;1;1;1;1
91;0;304;1;0;1;1;1;0
91;0;239;1;0;1;1;0;0
91;0;352;0;0;0;1;1;1
91;0;209;1;0;1;1;0;0
74;1;182;0;0;1;1;0;0
74;1;200;0;0;1;1;0;1
74;1;212;1;0;1;1;1;0
74;1;193;1;0;1;1;0;0
74;1;195;1;0;1;1;0;0
74;1;192;1;0;1;1;0;0
74;1;183;0;0;1;1;0;0
611;0;214;0;0;1;1;0;1
611;0;180;0;0;1;1;0;1
133;0;202;1;0;1;1;0;0
133;0;201;1;0;1;1;0;0
1116;0;193;1;0;1;1;1;0
133;0;204;1;0;1;1;0;1
1116;0;371;1;0;1;1;1;0
102;1;180;0;0;1;1;0;0
133;0;217;1;0;1;1;0;0
133;0;226;0;0;1;1;1;0
133;0;217;1;0;1;1;0;0
133;0;202;0;0;1;1;0;0
133;0;232;1;0;1;1;1;0
133;0;223;1;0;1;1;0;0
133;0;218;1;0;1;1;0;1
133;0;213;0;0;1;1;0;0
85;0;191;0;0;1;1;0;0
100;1;199;0;0;1;1;0;0
100;1;192;0;0;1;1;1;0
100;1;187;1;0;1;1;1;0
75;0;229;1;0;1;1;0;0
85;0;199;1;0;1;1;0;0
75;0;207;0;0;1;1;1;0
75;0;236;0;0;1;1;0;0
75;0;191;1;0;1;1;0;0
75;0;224;0;0;1;1;0;0
1838;0;213;1;0;1;1;0;0
1838;0;216;0;0;1;1;1;0
1838;0;233;0;0;1;1;1;0
1838;0;213;1;0;1;1;0;0
138;0;215;1;0;1;1;0;0
73;0;200;1;0;1;1;0;0
138;0;190;0;0;1;1;0;1
138;0;196;0;0;1;1;0;0
138;0;199;0;0;1;1;0;0
138;0;201;0;0;1;1;0;0
73;0;190;0;0;1;1;0;0
147;1;192;0;0;1;1;1;0
147;1;192;0;0;1;1;1;0
147;1;198;1;0;1;1;0;0
165;0;182;0;0;1;1;0;1
165;0;196;0;0;1;1;0;0
165;0;192;1;0;1;1;0;0
165;0;202;1;0;1;1;0;0
165;0;206;1;0;1;1;0;0
165;0;190;0;0;1;1;0;0
165;0;223;0;0;1;1;0;0
165;0;190;0;0;1;1;0;0
165;0;190;0;0;1;1;0;0
147;1;182;1;0;1;1;0;0
147;1;220;1;0;0;0;0;1
147;1;209;1;0;1;1;0;0
147;1;213;1;0;0;1;0;0
147;1;254;1;0;0;1;0;0
38;0;208;0;0;1;1;1;0
38;0;196;1;0;1;1;0;0
38;0;200;1;0;1;1;1;0
147;1;182;1;0;1;1;0;0
147;1;183;0;0;0;0;0;1
147;1;188;1;0;1;1;0;0
147;1;190;0;0;1;1;0;0
147;1;188;1;0;1;1;0;0
147;1;192;0;0;1;1;0;0
147;1;191;1;0;1;1;0;0
147;1;191;1;0;1;1;1;0
147;1;185;0;0;0;0;0;0
38;0;224;1;0;1;1;0;0
38;0;218;1;0;1;1;0;0
38;0;207;1;0;1;1;0;1
38;0;196;0;0;1;1;0;0
38;0;200;0;0;1;1;0;0
38;0;189;1;0;1;1;0;0
464;1;191;1;0;1;1;0;0
464;1;197;0;0;1;1;0;0
38;0;195;0;0;1;1;0;1
38;0;197;1;0;1;1;0;0
39;0;225;1;0;1;1;1;0
20;0;197;1;0;0;0;0;0
20;0;195;1;0;0;0;1;0
39;0;247;1;0;1;1;1;0
39;0;211;1;0;1;1;0;1
39;0;206;1;0;1;1;0;0
53;0;207;1;0;1;1;0;1
83;0;189;0;0;1;1;0;1
83;0;204;1;0;1;1;0;0
83;0;210;0;0;1;1;0;0
83;0;179;0;0;1;1;0;0
71;1;197;0;0;1;1;0;0
71;1;193;1;0;1;1;0;0
71;1;191;1;0;1;1;0;0
71;1;404;0;0;1;1;1;0
71;1;239;0;0;1;1;1;0
71;1;186;0;0;1;1;0;0
83;0;199;1;0;1;1;0;0
83;0;201;0;0;1;1;0;0
83;0;208;0;0;1;1;0;0
83;0;209;0;0;1;1;0;0
83;0;225;0;0;1;1;1;0
83;0;222;0;0;1;1;1;0
57;1;293;1;0;1;1;0;0
57;1;283;1;0;1;1;1;0
53;0;223;0;0;1;1;0;0
53;0;187;0;0;1;1;1;0
53;0;202;1;0;1;1;1;0
46;1;220;1;0;1;0;0;1
46;1;207;1;0;1;1;0;0
46;1;195;0;0;1;1;0;0
57;1;236;1;0;1;1;0;0
57;1;232;1;0;1;1;0;0
46;1;204;0;0;1;1;0;0
46;1;223;1;0;1;1;0;0
46;1;214;1;0;0;1;0;0
46;1;186;0;0;1;1;1;0
46;1;213;0;0;1;1;0;0
150;1;199;0;0;1;1;0;0
150;1;214;1;0;1;1;1;0
150;1;210;1;0;1;1;1;0
96;1;243;1;0;1;1;0;1
150;1;201;0;0;1;1;0;1
150;1;225;1;0;1;1;0;0
96;1;211;1;0;1;1;0;0
42;1;199;0;0;1;1;0;0
42;1;191;0;0;1;1;1;0
42;1;229;0;0;1;1;0;0
42;1;213;0;0;1;1;0;0
42;1;184;1;0;1;1;0;0
42;1;205;0;0;1;1;0;1
96;1;209;0;0;1;1;0;0
42;1;234;0;0;1;1;0;0
42;1;213;1;0;1;1;0;0
146;0;186;1;0;1;1;1;0
146;0;198;0;0;1;1;0;0
146;0;216;0;0;1;1;0;0
146;0;202;0;0;1;1;0;1
146;0;212;1;0;1;1;1;0
146;0;201;0;0;1;1;0;0
146;0;245;1;0;1;1;1;0
146;0;234;1;0;1;1;0;0
146;0;203;0;0;1;1;0;0
146;0;241;1;0;1;1;0;0
146;0;227;0;0;1;1;0;0
146;0;223;0;0;1;1;0;1
146;0;206;0;0;1;1;0;1
84;0;215;1;0;1;1;0;0
34;1;189;1;0;1;1;0;0
34;1;188;0;0;1;1;0;0
84;0;191;0;1;1;1;0;0
146;0;190;1;0;1;1;0;0
146;0;230;0;0;1;1;1;0
146;0;229;1;0;1;1;1;0
47;0;233;1;0;1;1;1;0
47;0;213;1;0;1;1;0;1
47;0;193;1;0;1;1;0;0
47;0;211;1;0;1;1;1;1
47;0;231;1;0;1;1;1;0
146;1;176;0;0;1;1;0;0
146;1;189;0;0;1;1;0;0
146;1;191;1;0;1;1;0;0
146;1;172;1;0;1;1;0;0
146;1;205;1;0;1;1;0;0
146;1;194;0;0;1;1;0;0
93;1;189;0;0;1;1;0;1
93;1;197;1;0;1;1;0;1
93;1;191;1;0;1;1;0;0
37;0;195;0;0;1;1;0;0
93;1;188;0;0;1;1;0;0
37;0;206;1;0;1;1;0;0
48;1;210;0;0;1;1;0;0
37;0;192;1;0;1;1;0;0
93;1;207;0;0;1;1;0;0
93;1;198;0;0;1;1;0;0
93;1;199;0;0;1;1;0;1
37;0;277;0;0;1;1;1;1
93;1;195;0;0;1;1;0;0
93;1;199;1;0;1;1;0;0
93;1;188;0;0;1;1;1;1
48;1;215;1;0;1;1;0;0
66;0;226;1;0;1;1;1;0
48;1;191;1;0;1;1;0;0
93;1;205;1;0;0;1;1;0
93;1;224;0;0;1;1;0;0
93;1;183;1;0;1;1;1;1
66;0;213;0;0;1;1;0;0
66;0;201;0;0;1;1;0;0
66;0;216;1;1;1;1;0;0
66;0;218;1;0;1;1;1;0
93;1;205;1;0;1;1;1;0
93;1;202;0;0;1;1;1;0
146;1;197;0;0;1;1;0;0
67;1;197;0;0;1;1;0;0
67;1;200;1;0;1;1;1;0
67;1;200;0;0;1;1;0;1
67;1;203;1;0;1;1;0;0
247;0;215;1;0;1;1;0;0
247;0;239;1;0;1;1;0;0
247;0;244;1;0;1;1;0;0
